jerk ~ around,,거짓말로 속여서 ~를 가지고 놀다,Stop jerking me around and tell me the truth.
detached,/dɪˈtætʃt/,"무심한, 거리를 두는",He remained oddly detached during the emotional family reunion.
fermentation,/ˌfɜːrmɛnˈteɪʃən/,"발효, 발효 작용","Fermentation gives the bread its rich, tangy flavor."
physiology,/ˌfɪziˈɑːlədʒi/,생리 <생물체의 생물학적 기능과 작용. 또는 그 원리>,Exercise changes the physiology of the human heart over time.
physiology,/ˌfɪziˈɑːlədʒi/,생리학,She studied physiology to understand how the body functions.
preexisting,/ˌpriːɪɡˈzɪstɪŋ/,"기존의, 이미 있는",The insurance won't cover any preexisting medical conditions.
appreciation,/əˌpriːʃiˈeɪʃən/,"(상황에 대한 완전한) 이해, 인식",Traveling gave me a deeper appreciation of different cultures.
appreciation,/əˌpriːʃiˈeɪʃən/,"진가를 알기, 올바른 인식",He showed great appreciation for the fine details of the painting.
dash,/dæʃ/,(급히) 서둘러 가다,I had to dash to the station to catch my train.
chewy,/ˈtʃuːi/,"(음식이) 질긴, 꼭꼭 씹어 먹어야 하는",The caramel candy was sweet but very chewy.
diversified,/daɪˈvɜːrsɪfaɪd/,"다양한, 각양각색의, 다각적인",A diversified investment portfolio reduces your overall financial risk.
connotation,/ˌkɑːnəˈteɪʃən/,"함축, 함축된 의미",The word 'cheap' often carries a negative connotation.
reproduction,/ˌriːprəˈdʌkʃən/,"(특히 예술 작품의) 복제품, 복제화",The museum sells a reproduction of the famous painting.
divine,/dɪˈvaɪn/,"신성한, 신의, 하느님의 <주로 명사 앞에 씀>",Many cultures believe rulers once had divine power.
precaution,/prɪˈkɔːʃən/,"예방책, 예방 조치, 예방 수단",Wear a helmet as a basic safety precaution while cycling.
implicit,/ɪmˈplɪsɪt/,"(믿음, 신뢰 등이) 절대적인, 무조건적인",She placed implicit trust in her longtime business partner.
impairment,/ɪmˈpɛrmənt/,"(신체, 정신적) 장애",The accident left him with a permanent hearing impairment.
pesticide,/ˈpɛstɪsaɪd/,"살충제, 농약",Farmers sprayed pesticide to protect the crops from insects.
glossary,/ˈɡlɑːsəri/,"용어집, 용어 사전",Check the glossary at the back for unfamiliar terms.
respectful,/rɪˈspɛktfl/,"존중하는, 존경심을 보이는, 경의를 표하는, 공손한",The students were polite and respectful toward their teacher.
horizon,/həˈraɪzən/,"(사고, 지식, 흥미 등의) 시야, 한계, 범위 <주로 복수형으로 씀>",Traveling abroad really broadened my horizons and worldview.
for one thing,,"우선 첫째로, 우선 한 가지 이유는","I can't go; for one thing, I have no money."
frosting,/ˈfrɔːstɪŋ/,"(케이크나 과자 등을 장식하는) 크림, 프로스팅 <주로 미국에서 씀>",She spread thick chocolate frosting over the birthday cake.
vice,/vaɪs/,"나쁜 버릇, 비행, 악습 <셀 수 있는 명사>","Smoking is his only vice, otherwise he's quite healthy."
vice,/vaɪs/,"풍기단속반 <경찰의 부서 중에 성폭력, 도박, 마약 등이 관련된 범죄를 단속하는 부서>",She joined the vice unit to fight illegal gambling.
practically,/ˈpræktɪkli/,"사실상, 거의",The stadium was practically empty by the third quarter.
incorporate,/ɪnˈkɔːrpəreɪt/,"포함시키다, 통합시키다",We should incorporate customer feedback into the new design.
scramble,/ˈskræmbl/,"서로 밀치기, 앞다투기, 쟁탈전을 벌이기",There was a wild scramble for the last discounted tickets.
spike,/spaɪk/,"못, 못같이 뾰족한 것",He cut his foot on a sharp metal spike.
fluff,/flʌf/,"시시한 것, 쓸데없는 것, 피상적인 것",The magazine article was pure fluff with no real information.
fluff,/flʌf/,부풀리다,She fluffed the pillows before the guests arrived.
sustain,/səˈsteɪn/,"(피해 등을) 입다, 당하다 <격식 있는 표현>",Several passengers sustained minor injuries in the bus accident.
far-fetched,/ˌfɑːrˈfɛtʃt/,"억지스러운, 가능성이 희박한, 믿기 어려운",His excuse sounded far-fetched and nobody believed it.
following,/ˈfɑːloʊɪŋ/,"~ 후에, ~에 따라",The office reopened following a week of renovations.
charge,/tʃɑːrdʒ/,"(~로) 기소하다, 고소하다",Police decided to charge him with reckless driving.
charge,/tʃɑːrdʒ/,"기소, 공소, 혐의",He faced a serious charge of tax fraud.
live up to ~,,(다른 사람의 기대) ~에 부응하다,The new movie failed to live up to the hype.
illuminate,/ɪˈluːmɪneɪt/,(~에 불을) 비추다,Bright spotlights illuminate the stage during the performance.
take ~ over,,"(정권, 정당 등을) ~을 장악하다, 탈취하다",The rebels moved quickly to take the city over.
take ~ over,,~을 대체하다,Machines will take these tasks over within a decade.
jar,/dʒɑːr/,"(입구가 넓은) 병, 단지, 항아리",She stored the homemade jam in a glass jar.
period,/ˈpɪriəd/,(여성의) 생리,She stayed home with cramps during her period.
contemporary,/kənˈtɛmpərɛri/,"현대의, 당대의",The gallery features contemporary art from young local artists.
try,/traɪ/,"(법원에서) 재판하다, 심리하다",The court will try the suspect early next month.
walk ~ through ~,,"~에게 ~을 차근차근 설명하다, 차근차근 알려 주다",Let me walk you through the setup process step by step.
seek,/siːk/,"추구하다, 요구하다, 구하다, ~을 얻으려고 애쓰다",Young graduates often seek advice from experienced mentors.
sober,/ˈsoʊbər/,"(사람 또는 사람의 행동이) 냉철한, 진지한",He gave a sober assessment of the company's financial troubles.
sober,/ˈsoʊbər/,술 취하지 않은,He stayed sober at the party and drove everyone home.
refreshment,/rɪˈfrɛʃmənt/,"다과, 가벼운 음식물 <복수형으로 씀>",Light refreshments will be served after the seminar.
count ~ out,,(활동이나 계획에서) ~를 빼다,"If it involves camping, you can count me out."
impulsive,/ɪmˈpʌlsɪv/,"(사람, 행동이) 충동적인",Buying that expensive watch was a very impulsive decision.
implant,/ˈɪmplænt/,"삽입하는 물질, 이식물, 삽입물, 보형물",The surgeon inserted a metal implant into his knee.
curb,/kɜːrb/,"연석, 갓돌, 도로 경계석 <차도와 인도 또는 차도와 가로수 사이의 경계석>",She parked too close to the curb and scratched the tire.
panic attack,/ˈpænɪk əˌtæk/,공황 발작,She had a panic attack right before the big exam.
adequate,/ˈædɪkwət/,"충분한, 적절한, 적당한",Make sure you get adequate sleep before the long trip.
unmoved,/ʌnˈmuːvd/,"마음이 동요하지 않는, 냉정한",He remained unmoved by their desperate pleas for help.
who's to say,,누가 알겠어? <아무도 모른다는 뜻>,Who's to say what the future might bring us?
observe,/əbˈzɜːrv/,"(축제, 생일 등을) 축하하다, 기념하다",Our family observes Thanksgiving with a big dinner every year.
ax,/æks/,"해고하다, 자르다",The company axed hundreds of workers during the crisis.
take ~ off,,"(얼마 기간) ~동안 일을 쉬다, 휴가를 내다",I'm going to take a few days off next week.
take ~ off,,"(머리를) 자르다, 깎다",The stylist took two inches off my hair.
treason,/ˈtriːzən/,반역죄,The officer was executed for committing treason against the crown.
unsung,/ˌʌnˈsʌŋ/,"찬양받지 못한, 칭송받지 못한, 유명해지지 못한, 이름 없는 <주로 명사 앞에 씀>",Nurses are the unsung heroes of the entire hospital.
faze,/feɪz/,당황시키다,The loud boos didn't faze the experienced performer at all.
take ~ for granted,,"~을 당연시하다, ~이 고마운 줄을 모르다",Don't take your parents' support for granted.
forage,/ˈfɔːrɪdʒ/,(먹이를) (~를) 찾아 돌아다니다 <자동사>,Bears often forage for berries in late summer.
juvenile,/ˈdʒuːvənaɪl/,청소년의 (격식 있는 표현 또는 법률 용어),He was tried in a juvenile court because of his age.
juvenile,/ˈdʒuːvənaɪl/,"어린애 같은, 유치한 <부정적인 어감>",His juvenile behavior at the meeting embarrassed everyone.
dictator,/ˈdɪkteɪtər/,독재자,The ruthless dictator silenced anyone who dared to oppose him.
along these lines,,"이와 비슷한, 이와 비슷하게",We need a plan along these lines to succeed.
depict,/dɪˈpɪkt/,(언어나 그림 등으로) 묘사하다,The mural depicts the town's history in vivid colors.
all in all,,대체로,"All in all, it was a productive and enjoyable trip."
knuckle,/ˈnʌkl/,"손가락 마디, 손가락 관절",He cracked his knuckles nervously before the interview.
pound,/paʊnd/,"(심장 등이) 쿵쿵 뛰다, 두근거리다 <빠르고 세게 뛴다는 뜻>",My heart was pounding as I opened the exam results.
pound,/paʊnd/,"치다, 두드리다 <주로 큰 소리를 내며 반복해서 세게 두드린다는 뜻>","He pounded on the door, demanding to be let inside."
thesis,/ˈθiːsɪs/,논지,The author's central thesis is that kindness drives success.
empathy,/ˈɛmpəθi/,"감정이입, 공감",Good nurses treat their patients with genuine empathy and care.
slippery,/ˈslɪpəri/,"파악하기 어려운, 다루기 힘든",Truth can be a slippery concept in political debates.
restrain,/rɪˈstreɪn/,"(특히 물리력을 동원하여) 저지하다, 제지하다",Two guards had to restrain the angry protester.
elective,/ɪˈlɛktɪv/,"(강좌, 과목이) 선택할 수 있는",I chose photography as my elective course this semester.
acquisitive,/əˈkwɪzətɪv/,"욕심이 많은, 소유욕이 많은, 탐욕스러운",Our acquisitive society constantly craves newer and bigger things.
fix,/fɪks/,"준비하다, 주선하다",Let me fix you a sandwich before you leave.
comprehensive,/ˌkɑːmprɪˈhɛnsɪv/,"포괄적인, 종합적인",The report offers a comprehensive overview of the whole industry.
rain shower,/ˈreɪn ˌʃaʊər/,소나기,A brief rain shower cooled the air this afternoon.
distant,/ˈdɪstənt/,"먼, 멀리 떨어져 있는",We could see a distant mountain range on the horizon.
restate,/ˌriːˈsteɪt/,"다시 말하다, 고쳐 말하다",Let me restate my point more clearly this time.
engage,/ɪnˈɡeɪdʒ/,"(~와) 교전을 시작하다, 싸우기 시작하다 <자동사>",The two armies engaged at dawn near the river.
engage,/ɪnˈɡeɪdʒ/,"(~에) ~를 관여하게 하다, 참여시키다, 끌어들이다",Skilled teachers know how to engage students in the lesson.
engage,/ɪnˈɡeɪdʒ/,"(~에) 관여하다, 참여하다, 종사하다, 하다",She engages in volunteer work every weekend.
resort,/rɪˈzɔːrt/,(특정 상황에서의) 수단,Violence should always be the last resort in a conflict.
have the floor,,(토론에서) 발언권을 갖다,The senator now has the floor to present her argument.
syllabus,/ˈsɪləbəs/,"강의 계획서, 강의 개요, 수업 안내서",The professor handed out the course syllabus on the first day.
overpower,/ˌoʊvərˈpaʊər/,제압하다,Three men tried to overpower the security guard at once.
tumor,/ˈtuːmər/,종양(腫瘍),Doctors removed the small tumor during a two-hour surgery.
on the trail,,(~을) 추적하여,Detectives are hot on the trail of the missing jewels.
boast,/boʊst/,"뽐내다, 자랑하다",He loves to boast about his children's achievements.
teller,/ˈtɛlər/,"(은행의) 창구 직원, 금전 출납계 직원",The bank teller counted the cash quickly and accurately.
spark,/spɑːrk/,"촉발시키다, 유발하다, 불러일으키다",The new tax law sparked widespread public protests.
nagging,/ˈnæɡɪŋ/,"(통증이나 의심 등이) 계속되는, 없어지지 않는",I had a nagging pain in my lower back all day.
nagging,/ˈnæɡɪŋ/,"(주로 지속적인) 잔소리, 바가지",Her constant nagging finally made him clean the garage.
tiredness,/ˈtaɪərdnəs/,"피곤함, 피로함",A sudden wave of tiredness hit me after lunch.
above all,,"무엇보다도, 특히","Above all, remember to stay calm during the emergency."
along the way,,그 과정에서,We learned many valuable lessons along the way.
clap,/klæp/,(손뼉을) 치다 <타동사>,The audience clapped loudly when the singer finished her song.
clap,/klæp/,턱 갖다 대다,He clapped a firm hand on my shoulder in support.
suck it up,,(좋지 않은 일을 감정을 다스리며) 잘 받아들이다,"I know it's hard, but you just have to suck it up."
takeaway,/ˈteɪkəweɪ/,"핵심사항, 요점",The main takeaway from the lecture was to plan ahead.
granite,/ˈɡrænɪt/,화강암,The kitchen features a beautiful polished granite countertop.
barn,/bɑːrn/,"곳간, 헛간, 외양간",The farmer stored hay and tools inside the old barn.
settle,/ˈsɛtl/,"해결하다, 합의를 보다, 끝내다",The two companies settled the dispute out of court.
heretic,/ˈhɛrətɪk/,이단자,The church condemned him as a dangerous heretic.
evacuation,/ɪˌvækjuˈeɪʃən/,대피,The fire alarm triggered an immediate evacuation of the building.
exploit,/ɪkˈsplɔɪt/,"(사람을) 착취하다, 이용해 먹다 <못마땅함>",The factory was accused of exploiting its underpaid workers.
exploit,/ɪkˈsplɔɪt/,~을 잘 활용하다,Smart companies exploit new technology to gain an advantage.
sting,/stɪŋ/,"따끔거리다, 따갑다, 쓰리다",The antiseptic will sting a little when applied to the cut.
hold one's tongue,,"입다물고 있다, 말을 삼가다, 잠자코 있다",I wanted to argue but decided to hold my tongue.
grow ~ out,,"(머리카락, 수염 등을) ~을 자라게 놔두다",She's trying to grow her bangs out this year.
confrontation,/ˌkɑːnfrənˈteɪʃən/,"대치, 대립",He avoided a direct confrontation with his stubborn boss.
get across,,"알게 하다, 이해시키다",It's difficult to get across in just a few words.
shiver,/ˈʃɪvər/,"떨다, 몸을 떨다",I began to shiver as the temperature suddenly dropped.
come out of the closet,,(동성애자를 비롯한 성소수자가) 커밍아웃하다,He finally came out of the closet to his family.
cringe,/krɪndʒ/,"(겁이 나서) 움찔하다, 움츠리다",She cringed in fear when the dog suddenly barked.
